ITE00100554,17631031,TMAX,159,,,E,
ITE00100554,17631031,TMIN,129,,,E,
ITE00100554,17631101,TMAX,169,,,E,
ITE00100554,17631101,TMIN,133,,,E,
ITE00100554,17631102,TMAX,152,,,E,
ITE00100554,17631102,TMIN,110,,,E,
ITE00100554,17631103,TMAX,127,,,E,
ITE00100554,17631103,TMIN,93,,,E,
ITE00100554,17631104,TMAX,116,,,E,
ITE00100554,17631104,TMIN,96,,,E,
ITE00100554,17631105,TMAX,100,,,E,
ITE00100554,17631105,TMIN,72,,,E,
ITE00100554,17631106,TMAX,127,,,E,
ITE00100554,17631106,TMIN,93,,,E,
ITE00100554,17631107,TMAX,145,,,E,
ITE00100554,17631107,TMIN,117,,,E,
ITE00100554,17631108,TMAX,129,,,E,
ITE00100554,17631108,TMIN,111,,,E,
ITE00100554,17631109,TMAX,133,,,E,
ITE00100554,17631109,TMIN,107,,,E,
ITE00100554,17631110,TMAX,129,,,E,
ITE00100554,17631110,TMIN,103,,,E,
ITE00100554,17631111,TMAX,112,,,E,
ITE00100554,17631111,TMIN,86,,,E,
ITE00100554,17631112,TMAX,78,,,E,
ITE00100554,17631112,TMIN,48,,,E,
ITE00100554,17631113,TMAX,93,,,E,
ITE00100554,17631113,TMIN,63,,,E,
ITE00100554,17631114,TMAX,108,,,E,
ITE00100554,17631114,TMIN,78,,,E,
ITE00100554,17631115,TMAX,78,,,E,
ITE00100554,17631115,TMIN,48,,,E,
ITE00100554,17631116,TMAX,71,,,E,
ITE00100554,17631116,TMIN,35,,,E,
ITE00100554,17631117,TMAX,52,,,E,
ITE00100554,17631117,TMIN,16,,,E,
ITE00100554,17631118,TMAX,47,,,E,
ITE00100554,17631118,TMIN,11,,,E,
ITE00100554,17631119,TMAX,36,,,E,
ITE00100554,17631119,TMIN,2,,,E,
ITE00100554,17631120,TMAX,42,,,E,
ITE00100554,17631120,TMIN,8,,,E,
ITE00100554,17631121,TMAX,17,,,E,
ITE00100554,17631121,TMIN,-5,,,E,
ITE00100554,17631122,TMAX,23,,,E,
ITE00100554,17631122,TMIN,-11,,,E,
ITE00100554,17631123,TMAX,36,,,E,
ITE00100554,17631123,TMIN,2,,,E,
ITE00100554,17631124,TMAX,38,,,E,
ITE00100554,17631124,TMIN,4,,,E,
ITE00100554,17631125,TMAX,22,,,E,
ITE00100554,17631125,TMIN,-10,,,E,
ITE00100554,17631126,TMAX,30,,,E,
ITE00100554,17631126,TMIN,-2,,,E,
ITE00100554,17631127,TMAX,41,,,E,
ITE00100554,17631127,TMIN,9,,,E,
ITE00100554,17631128,TMAX,39,,,E,
ITE00100554,17631128,TMIN,17,,,E,
ITE00100554,17631129,TMAX,69,,,E,
ITE00100554,17631129,TMIN,47,,,E,
ITE00100554,17631130,TMAX,69,,,E,
ITE00100554,17631130,TMIN,47,,,E,
ITE00100554,17631201,TMAX,84,,,E,
ITE00100554,17631201,TMIN,64,,,E,
ITE00100554,17631202,TMAX,76,,,E,
ITE00100554,17631202,TMIN,62,,,E,
ITE00100554,17631203,TMAX,86,,,E,
ITE00100554,17631203,TMIN,56,,,E,
ITE00100554,17631204,TMAX,63,,,E,
ITE00100554,17631204,TMIN,33,,,E,
ITE00100554,17631205,TMAX,30,,,E,
ITE00100554,17631205,TMIN,0,,,E,
ITE00100554,17631206,TMAX,34,,,E,
ITE00100554,17631206,TMIN,4,,,E,
ITE00100554,17631207,TMAX,36,,,E,
ITE00100554,17631207,TMIN,6,,,E,
ITE00100554,17631208,TMAX,39,,,E,
ITE00100554,17631208,TMIN,9,,,E,
ITE00100554,17631209,TMAX,31,,,E,
ITE00100554,17631209,TMIN,1,,,E,
ITE00100554,17631210,TMAX,16,,,E,
ITE00100554,17631210,TMIN,-4,,,E,
ITE00100554,17631211,TMAX,26,,,E,
ITE00100554,17631211,TMIN,6,,,E,
ITE00100554,17631212,TMAX,22,,I,E,
ITE00100554,17631212,TMIN,8,,,E,
ITE00100554,17631213,TMAX,78,,,E,
ITE00100554,17631213,TMIN,64,,I,E,
ITE00100554,17631214,TMAX,96,,,E,
ITE00100554,17631214,TMIN,82,,,E,
ITE00100554,17631215,TMAX,79,,,E,
ITE00100554,17631215,TMIN,59,,,E,
ITE00100554,17631216,TMAX,70,,,E,
ITE00100554,17631216,TMIN,50,,,E,
ITE00100554,17631217,TMAX,58,,,E,
ITE00100554,17631217,TMIN,44,,,E,
ITE00100554,17631218,TMAX,58,,,E,
ITE00100554,17631218,TMIN,30,,,E,
ITE00100554,17631219,TMAX,45,,,E,
ITE00100554,17631219,TMIN,31,,,E,
ITE00100554,17631220,TMAX,41,,,E,
ITE00100554,17631220,TMIN,21,,I,E,
ITE00100554,17631221,TMAX,10,,I,E,
ITE00100554,17631221,TMIN,-10,,,E,
ITE00100554,17631222,TMAX,22,,,E,
ITE00100554,17631222,TMIN,-6,,,E,
ITE00100554,17631223,TMAX,44,,,E,
ITE00100554,17631223,TMIN,24,,,E,
ITE00100554,17631224,TMAX,43,,,E,
ITE00100554,17631224,TMIN,19,,,E,
ITE00100554,17631225,TMAX,48,,,E,
ITE00100554,17631225,TMIN,34,,,E,
ITE00100554,17631226,TMAX,56,,,E,
ITE00100554,17631226,TMIN,36,,I,E,
ITE00100554,17631227,TMAX,16,,I,E,
ITE00100554,17631227,TMIN,-8,,,E,
ITE00100554,17631228,TMAX,40,,,E,
ITE00100554,17631228,TMIN,10,,,E,
ITE00100554,17631229,TMAX,44,,I,E,
ITE00100554,17631229,TMIN,24,,,E,
ITE00100554,17631230,TMAX,81,,,E,
ITE00100554,17631230,TMIN,61,,I,E,
ITE00100554,17631231,TMAX,79,,,E,
ITE00100554,17631231,TMIN,59,,,E,
